id,Currency,Actual,Pred
86,GBP,35.94,36.200317
86,HKD,3.471,3.520089
86,JPY,0.2365,0.24782361
86,KRW,0.02122,0.021685317
86,USD,27.975,27.972242
87,AUD,19.32,19.91736
87,CAD,21.55,22.015924
87,EUR,33.58,31.945261
87,GBP,38.47,37.52514
87,HKD,3.716,3.6911218
87,JPY,0.285,0.2630077
87,KRW,0.02329,0.02326418
87,USD,29.68,29.362846
88,AUD,19.6,19.694574
88,CAD,21.46,21.156738
88,EUR,30.97,31.618378
88,GBP,36.49,37.037003
88,HKD,3.413,3.4612954
88,JPY,0.2314,0.25979003
88,KRW,0.02153,0.024390971
88,USD,27.42,27.365757
89,AUD,20.01,19.919641
89,CAD,21.72,21.566732
89,EUR,31.8,31.717228
89,GBP,37.28,37.502728
89,HKD,3.422,3.5099363
89,JPY,0.2421,0.24740517
89,KRW,0.02233,0.022068389
89,USD,27.445,27.86273
90,AUD,20.67,20.301151
90,CAD,22.11,21.837912
90,EUR,30.66,30.498024
90,GBP,36.27,36.369667
90,HKD,3.483,3.5385382
90,JPY,0.2297,0.24178721
90,KRW,0.02169,0.021788947
90,USD,28.08,28.126842
91,AUD,20.79,20.44069
91,CAD,22.85,22.471247
91,EUR,29.88,32.341194
91,GBP,35.11,37.53416
91,HKD,3.671,3.836144
91,JPY,0.2154,0.22976585
91,KRW,0.02116,0.020887066
91,USD,29.59,30.63735
92,AUD,20.41,20.765678
92,CAD,21.34,22.356457
92,EUR,33.21,32.106422
92,GBP,36.31,36.36633
92,HKD,3.584,3.6449258
92,JPY,0.2653,0.24777281
92,KRW,0.0232,0.02186214
92,USD,28.59,29.115763
93,AUD,18.96,18.505524
93,CAD,20.74,20.439054
93,EUR,31.56,31.06805
93,GBP,35.46,34.766148
93,HKD,3.698,3.66888
93,JPY,0.2698,0.27572966
93,KRW,0.02265,0.022354439
93,USD,29.475,29.169773
94,AUD,21.36,21.919952
94,CAD,21.82,21.940775
94,EUR,32.95,33.609917
94,GBP,37.99,39.197548
94,HKD,3.484,3.5301442
94,JPY,0.2516,0.25650275
94,KRW,0.02333,0.024498353
94,USD,27.85,28.06748
95,AUD,20.58,20.960453
95,CAD,22.07,21.671007
95,EUR,32.45,32.23474
95,GBP,37.62,37.509037
95,HKD,3.444,3.5193994
95,JPY,0.2437,0.25354058
95,KRW,0.0229,0.02343024
95,USD,27.555,27.967646
96,AUD,20.45,19.529785
96,CAD,22.27,21.87115
96,EUR,31.38,31.157423
96,GBP,36.3,36.463486
96,HKD,3.775,3.750399
96,JPY,0.2179,0.24599144
96,KRW,0.02182,0.021385647
96,USD,30.185,29.918491
97,AUD,20.83,22.083813
97,CAD,22.35,23.11852
97,EUR,32.73,34.24313
97,GBP,37.9,39.929153
97,HKD,3.413,3.5513375
97,JPY,0.2421,0.23945478
97,KRW,0.02312,0.023555255
97,USD,27.295,28.199316
98,AUD,21.3,20.795568
98,CAD,22.04,21.782545
98,EUR,32.94,32.099003
98,GBP,38.04,37.420105
98,HKD,3.495,3.5269763
98,JPY,0.2495,0.25151622
98,KRW,0.02369,0.022987684
98,USD,28.02,27.996338
99,AUD,20.45,20.5193
99,CAD,22.27,22.577747
99,EUR,31.38,32.236645
99,GBP,36.3,37.56275
99,HKD,3.775,3.803591
99,JPY,0.2179,0.2247597
99,KRW,0.02182,0.0217795
99,USD,30.185,30.355253
100,AUD,18.16,19.522476
100,CAD,21.24,21.661484
100,EUR,32.89,32.215942
100,GBP,35.92,36.30291
100,HKD,3.728,3.7467046
100,JPY,0.2737,0.2540375
100,KRW,0.02287,0.02144207
100,USD,29.765,29.845549
101,AUD,21.17,21.571829
101,CAD,21.65,22.566961
101,EUR,33.12,34.70893
101,GBP,37.61,39.511112
101,HKD,3.502,3.5899444
101,JPY,0.2596,0.26222202
101,KRW,0.0235,0.024660518
101,USD,27.96,28.51436
102,AUD,21.2,20.69118
102,CAD,22.75,22.05858
102,EUR,30.76,30.236843
102,GBP,36.85,36.492844
102,HKD,3.571,3.5656216
102,JPY,0.219,0.23448133
102,KRW,0.02189,0.022522628
102,USD,28.835,28.393793
103,AUD,20.26,21.035814
103,CAD,21.83,23.540684
103,EUR,30.36,33.959187
103,GBP,35.99,39.838158
103,HKD,3.487,3.9962502
103,JPY,0.233,0.22779438
103,KRW,0.02126,0.021452114
103,USD,28.12,32.052303
104,AUD,20.24,20.231205
104,CAD,22.45,22.50791
104,EUR,32.76,32.33695
104,GBP,38.28,37.834103
104,HKD,3.738,3.763549
104,JPY,0.2694,0.2600624
104,KRW,0.02412,0.021505948
104,USD,30.09,30.206577
105,AUD,20.52,20.17953
105,CAD,22.73,22.685541
105,EUR,33.14,33.04681
105,GBP,36.97,37.176838
105,HKD,3.79,3.7955801
105,JPY,0.2807,0.28432804
105,KRW,0.02413,0.023739843
105,USD,30.555,30.450422
106,AUD,20.6,20.565952
106,CAD,21.65,21.93073
106,EUR,33.43,33.563995
106,GBP,36.77,37.6672
106,HKD,3.558,3.5809264
106,JPY,0.2691,0.2738307
106,KRW,0.02411,0.024850905
106,USD,28.4,28.621483
107,AUD,20.43,20.518139
107,CAD,22.06,21.25159
107,EUR,31.61,33.28702
107,GBP,36.54,36.876987
107,HKD,3.795,3.625218
107,JPY,0.2143,0.2692848
107,KRW,0.02181,0.02308274
107,USD,30.315,28.834127
108,AUD,19.93,20.316381
108,CAD,22.15,21.91326
108,EUR,32.51,31.84225
108,GBP,36.7,36.41705
108,HKD,3.729,3.7546685
108,JPY,0.2186,0.2330949
108,KRW,0.02125,0.021391358
108,USD,30.1,29.87044
109,AUD,20.14,20.566526
109,CAD,21.47,22.112167
109,EUR,33.42,34.140476
109,GBP,36.74,37.726208
109,HKD,3.569,3.620688
109,JPY,0.2668,0.25554323
109,KRW,0.02375,0.023024939
109,USD,28.47,28.980858
110,AUD,20.43,19.90714
110,CAD,22.06,21.502798
110,EUR,31.61,30.611282
110,GBP,36.54,35.472725
110,HKD,3.795,3.7616646
110,JPY,0.2143,0.23390287
110,KRW,0.02181,0.02159699
110,USD,30.315,29.816261
111,AUD,20.67,21.414257
111,CAD,23.15,21.887472
111,EUR,30.64,33.171413
111,GBP,34.73,38.494602
111,HKD,3.839,3.5143793
111,JPY,0.2092,0.25906575
111,KRW,0.0208,0.023582298
111,USD,30.96,28.062798
112,AUD,18.84,20.375948
112,CAD,20.7,22.259256
112,EUR,31.49,31.636427
112,GBP,35.26,35.58473
112,HKD,3.701,3.748471
112,JPY,0.2705,0.25033164
