id,Currency,Actual,Pred
109,GBP,36.74,36.211395
109,HKD,3.569,3.56364
109,JPY,0.2668,0.25789797
109,KRW,0.02375,0.013978161
109,USD,28.47,28.428322
110,AUD,20.43,20.47324
110,CAD,22.06,21.819529
110,EUR,31.61,31.448881
110,GBP,36.54,36.786583
110,HKD,3.795,3.798093
110,JPY,0.2143,0.21746263
110,KRW,0.02181,0.019569488
110,USD,30.315,30.38748
111,AUD,20.67,21.40189
111,CAD,23.15,21.935692
111,EUR,30.64,33.144535
111,GBP,34.73,38.127197
111,HKD,3.839,3.4950752
111,JPY,0.2092,0.2535886
111,KRW,0.0208,0.019274807
111,USD,30.96,27.949196
112,AUD,18.84,18.822542
112,CAD,20.7,20.619905
112,EUR,31.49,31.232296
112,GBP,35.26,34.955723
112,HKD,3.701,3.6583312
112,JPY,0.2705,0.26048586
